ondo,komando_no_nagasa,tsukawareta_kaisuu,gosa,yesNo
7.49,505,17,2.83,0
38.97,925,22,3.53,0
8.71,763,11,4.56,0
23.75,384,82,4.21,0
-11.54,176,3,3.98,0
37.24,977,92,9.56,1
9.46,620,81,1.7,0
1.22,396,36,0.6,0
34.82,57,1,3.82,0
-5.74,141,8,3.81,0
-6.86,877,80,0.63,0
-18.08,527,51,0.09,0
-18.37,211,27,2.62,0
36.48,928,77,9.29,1
38.7,512,8,4.34,0
0.06,459,75,2.07,0
2.38,667,66,4.88,0
2.02,317,89,1.33,0
-19.93,784,82,0.89,0
20.93,305,57,3.19,0
39.21,115,41,3.11,0
23.08,566,75,1.73,0
-13.74,42,68,0.53,0
29.84,714,98,4.69,0
13.08,527,92,1.97,0
38.02,965,89,7.15,1
4.4,153,16,1.27,0
-0.96,812,79,4.62,0
20.55,543,86,4.11,0
-16.45,28,77,1.7,0
19.97,222,96,2.21,0
14.49,110,96,3.66,0
36.6,925,80,9.16,1
-7.17,433,71,4.86,0
-0.65,383,93,3.34,0
0.64,740,37,1.05,0
11.81,636,33,0.79,0
0.29,585,67,1.76,0
-6.21,455,75,0.68,0
-14.09,916,6,2.65,0
27.05,838,7,2.17,0
5.31,746,4,1.42,0
-8.39,653,4,2.7,0
-6.94,320,67,4.14,0
-8.72,343,87,3.51,0
12.59,369,38,3.42,0
23.61,378,52,1.31,0
22.9,147,6,1.18,0
5.8,332,62,3.48,0
38.4,967,94,6.23,1
-18.63,714,81,2.82,0
24.42,392,17,0.08,0
14.64,364,6,2.1,0
6.53,511,86,0.04,0
33.59,81,0,3.17,0
34.55,973,25,0.54,0
-16.58,760,21,4.22,0
2.19,396,71,0.38,0
33.26,267,62,1.51,0
25.51,992,40,0.98,0
-15.58,918,87,3.68,0
36.96,490,73,2.49,0
31.16,236,100,3.72,0
7.09,361,86,1.54,0
-4.75,529,58,0.29,0
-5.7,760,61,0.46,0
21.26,506,83,2.07,0
33.14,788,93,4.27,0
36.65,957,75,9.12,1
35.67,923,80,9.18,1
1.35,120,84,2.72,0
39.71,911,75,6.37,1
11.07,550,94,2.02,0
23.34,203,31,1.2,0
22.29,32,44,1.11,0
20.83,126,96,4.98,0
2.07,751,20,0.44,0
18.67,777,79,4.02,0
6.02,697,75,2.24,0
38.5,938,75,5.12,1
-18.26,786,16,2.83,0
13.63,685,23,3.14,0
7.56,765,16,2.51,0
37.25,723,90,2.9,0
-17.79,486,20,0.84,0
15.42,713,59,1.96,0
17.58,547,62,3.4,0
17.01,495,62,0.24,0
35.46,187,96,4.59,0
-12.09,343,81,0.84,0
20.26,957,79,2.91,0
-11.65,440,24,2.61,0
18.58,81,80,4.81,0
35.65,962,89,8.95,1
34.99,614,87,1.95,0
-3.66,629,39,2.57,0
11.54,300,15,4.9,0
7.07,441,24,2.0,0
-0.78,195,29,2.2,0
38.25,965,85,5.89,1
-14.37,70,13,2.76,0
-5.73,496,15,2.75,0
39.18,906,82,5.05,1
-7.45,614,93,2.63,0
5.24,781,72,3.62,0
-12.07,122,15,4.83,0
8.09,939,20,1.99,0
-17.17,739,94,0.84,0
29.86,155,0,2.65,0
4.59,66,68,2.93,0
5.62,347,34,0.06,0
-10.82,486,31,3.41,0
-15.77,838,28,1.88,0
-8.14,877,68,3.73,0
-7.95,578,50,3.21,0
-11.67,491,88,0.29,0
19.62,568,81,3.54,0
-13.71,272,56,2.67,0
3.71,118,12,0.14,0
29.8,408,22,3.05,0
-12.38,52,19,1.17,0
39.89,358,73,2.03,0
38.98,996,100,6.32,1
18.55,208,61,3.94,0
26.57,785,21,0.84,0
33.58,429,31,1.83,0
37.0,191,22,4.84,0
-8.3,776,75,3.33,0
25.07,230,21,1.59,0
10.12,705,31,0.41,0
-18.8,504,10,4.8,0
37.02,923,97,7.62,1
37.67,952,34,2.96,0
-16.0,477,6,0.03,0
-8.93,180,15,3.48,0
24.92,669,18,4.02,0
11.45,944,81,3.68,0
2.51,110,40,3.2,0
23.91,710,32,1.5,0
28.99,856,46,4.74,0
27.09,136,47,0.12,0
8.61,895,27,4.03,0
34.1,807,54,4.53,0
36.91,994,95,6.8,1
-3.68,979,22,1.98,0
15.09,417,3,1.42,0
1.7,126,66,2.95,0
0.79,767,63,1.58,0
17.85,676,82,2.77,0
-1.95,316,58,3.52,1
-12.29,176,2,0.86,0
11.13,270,93,3.63,0
33.33,553,88,1.81,0
2.5,616,84,0.61,0
16.03,310,69,4.27,0
35.68,270,67,1.74,0
38.21,943,98,9.35,1
36.01,992,84,8.09,1
38.61,977,96,6.74,1
36.59,970,82,8.04,1
38.68,961,83,9.46,1
36.71,909,93,9.91,1
4.99,354,45,0.9,0
-9.26,944,9,4.23,0
26.17,110,63,3.73,0
-16.54,345,32,2.44,0
18.25,775,10,3.09,0
-19.05,689,5,1.38,0
-2.45,824,1,4.78,0
17.4,419,40,0.97,0
11.33,213,9,4.25,0
-4.26,948,63,2.74,0
39.19,982,94,6.37,1
15.13,22,21,4.13,0
34.6,304,54,4.87,0
-6.25,923,10,1.16,0
32.28,866,31,0.08,0
5.29,985,42,3.62,0
1.52,89,48,1.22,0
-1.4,467,28,4.71,0
26.0,600,92,4.17,0
8.82,822,88,0.02,0
24.86,879,34,0.34,0
-4.9,629,31,4.48,0
35.5,992,87,7.81,1
-13.49,765,17,4.27,0
15.03,627,81,2.13,0
37.8,287,42,4.84,0
37.67,280,1,1.9,0
37.49,921,92,7.78,1
37.24,957,78,7.09,1
28.4,146,72,0.27,0
-19.88,434,27,1.27,0
22.77,552,7,3.91,0
5.87,997,39,1.5,0
36.18,946,76,5.03,1
10.57,638,59,2.39,0
13.58,671,80,0.05,0
31.75,375,96,0.1,0
3.5,162,31,2.85,0
9.85,78,82,4.34,0
9.51,149,53,2.49,0
18.32,11,55,1.89,0
37.59,943,94,9.03,1
39.78,929,77,7.8,1
7.78,712,65,4.42,0
-18.2,291,90,2.68,0
32.45,17,71,0.18,0
39.31,343,40,1.79,0
9.92,134,32,3.06,0
10.31,130,85,0.89,0
4.16,612,35,0.78,0
26.03,709,0,1.72,0
16.06,493,52,1.93,0
36.39,862,78,2.46,0
11.21,13,60,3.21,0
22.77,300,72,1.92,0
0.2,678,16,1.93,0
26.75,582,90,1.62,0
-3.06,613,23,1.08,0
35.71,682,63,2.82,0
38.98,998,98,5.6,1
-11.56,883,81,0.33,0
38.5,983,95,9.06,1
3.62,978,63,4.47,0
9.24,745,72,0.15,0
35.82,412,88,4.37,0
24.16,259,76,2.91,0
36.46,248,56,0.77,0
-13.61,474,94,3.63,0
13.73,868,55,0.26,0
13.53,479,96,2.0,0
31.22,54,1,4.15,0
30.53,396,25,0.01,0
-17.24,577,77,3.34,0
-7.39,899,8,0.18,0
-18.45,297,53,0.64,0
-6.57,271,49,2.9,0
36.96,422,95,4.91,0
39.5,419,72,4.32,0
6.85,159,37,0.05,0
35.0,311,73,1.92,0
-3.62,684,50,2.7,0
4.52,388,86,4.73,0
-0.0,430,60,2.66,0
-19.46,937,60,1.56,0
-14.0,62,81,0.31,0
38.68,227,7,1.47,0
20.09,995,89,1.69,0
39.66,917,84,7.17,1
9.25,547,25,3.44,0
21.62,480,32,3.04,0
15.54,610,7,0.57,0
39.57,900,100,6.35,1
17.97,851,87,3.39,0
-3.21,337,90,2.69,0
-9.91,597,61,0.18,0
19.59,994,41,2.72,0
8.61,125,42,3.1,0
-19.08,859,28,1.28,0
6.58,887,6,3.69,0
-2.73,804,38,2.12,0
24.22,199,74,1.53,0
21.84,374,17,1.72,0
35.63,953,82,7.75,1
26.22,830,70,2.69,0
23.79,142,86,0.97,0
13.63,981,81,3.37,0
35.54,512,61,1.13,0
-12.26,787,83,0.64,0
36.68,316,17,2.67,0
25.77,171,11,1.87,0
11.43,543,69,3.09,0
1.61,473,44,4.18,0
29.68,813,49,1.3,0
-0.63,299,22,1.75,0
-4.55,601,76,2.19,0
-4.55,446,52,2.78,0
11.89,507,18,2.58,0
18.16,433,75,2.44,0
-7.24,580,96,2.7,0
7.94,981,73,1.32,0
34.53,982,11,0.54,0
10.36,232,79,0.59,0
39.71,980,5,4.27,0
-2.26,652,43,1.19,0
21.18,451,93,3.23,0
22.59,491,43,0.78,0
-4.36,967,16,1.92,0
-16.92,498,66,1.84,0
-11.42,257,98,4.85,0
33.14,430,66,4.76,0
-3.3,657,8,4.5,0
23.72,719,37,1.84,0
-15.11,584,62,0.77,0
-15.8,502,52,1.77,0
28.75,130,45,2.78,0
-3.86,45,10,4.65,0
38.78,123,69,3.47,0
33.17,722,94,4.74,0
-10.18,666,78,3.16,0
-15.99,192,67,4.37,0
38.54,920,81,9.75,1
-0.8,932,10,0.33,0
8.17,910,65,1.32,0
-2.28,297,80,0.61,0
31.7,929,33,3.3,0
24.9,279,49,2.32,0
36.22,945,78,7.12,1
36.57,737,40,4.72,0
39.23,944,78,6.75,1
-14.11,234,14,2.92,0
26.74,222,48,4.56,0
0.83,224,34,1.53,0
39.23,909,57,1.01,0
0.3,505,23,0.09,0
13.5,106,65,2.85,0
-7.18,757,41,0.35,0
37.08,975,87,8.97,1
38.27,998,91,5.09,1
34.47,316,24,0.48,0
-2.23,257,96,2.48,0
0.44,224,55,3.24,0
29.2,89,48,2.61,0
12.99,851,55,2.49,0
36.68,756,88,0.53,0
37.71,961,86,9.14,1
39.48,952,98,9.37,1
21.85,173,79,1.15,0
-19.26,699,76,3.73,0
29.71,480,51,1.96,0
-0.67,166,25,3.99,0
-16.31,739,4,4.64,0
30.39,17,90,2.72,0
36.99,971,99,5.12,1
39.24,955,97,6.88,1
11.41,513,2,3.13,0
2.24,643,95,1.06,0
35.17,922,85,8.44,1
31.52,877,93,1.6,0
-15.35,356,80,1.58,0
34.62,242,58,1.1,0
10.87,782,98,4.63,0
31.53,393,63,0.94,0
9.52,998,13,1.72,0
-0.57,377,79,1.2,0
8.67,313,75,1.55,0
3.78,228,100,4.12,0
-7.57,319,92,0.85,0
-19.72,40,98,1.17,0
-16.57,94,92,4.48,0
-7.5,777,25,4.07,0
28.85,900,94,4.62,0
-14.01,959,18,1.93,0
-1.23,228,41,1.87,0
30.66,472,3,4.23,0
4.9,674,31,1.89,0
0.49,402,27,1.67,0
-13.15,531,69,0.71,0
-1.15,750,78,1.72,0
-7.09,350,97,3.77,0
35.17,561,85,0.17,0
39.57,967,87,5.82,1
-19.43,660,87,1.67,0
-17.72,697,88,1.51,0
19.53,312,17,2.33,0
-17.56,500,94,2.73,0
6.7,739,6,1.25,0
15.21,275,37,1.25,0
31.15,631,74,3.48,0
20.67,268,71,2.62,0
39.67,129,32,1.48,0
38.43,983,84,8.24,1
-7.07,729,75,1.94,0
-9.99,818,57,3.59,0
15.71,595,69,3.21,0
15.35,299,76,2.95,0
4.69,30,92,3.38,0
36.23,365,67,0.28,0
6.7,80,24,4.85,0
-7.35,607,16,1.4,0
35.12,984,100,6.61,1
39.57,987,95,6.75,1
5.86,841,8,1.97,0
34.39,958,70,2.18,0
18.8,846,4,4.28,0
0.83,182,64,2.8,0
23.43,933,0,3.12,0
5.75,106,36,2.26,0
6.27,687,57,4.01,0
-19.17,658,85,4.57,0
19.44,325,38,0.87,0
39.03,972,96,6.27,1
17.54,670,79,2.56,0
-6.84,899,91,3.3,0
17.19,655,23,4.53,0
-17.15,313,21,2.74,0
39.44,666,86,1.52,0
-4.0,973,92,1.62,0
8.06,366,90,3.5,0
1.92,464,20,2.61,0
-5.85,700,15,4.22,0
-18.59,609,88,4.79,0
35.68,148,34,4.16,0
-18.02,131,83,4.37,0
35.7,832,25,3.76,0
-16.39,785,70,1.33,0
13.59,11,97,2.08,0
30.36,716,99,0.83,0
-7.19,504,55,0.39,0
3.36,922,40,1.89,0
-18.28,424,41,1.24,1
-17.22,351,79,3.8,0
12.92,194,62,0.87,0
16.17,508,89,3.27,0
24.51,656,12,0.77,0
18.11,62,41,1.76,0
14.01,562,18,4.38,0
2.49,474,41,3.65,0
-3.15,856,63,3.16,0
30.35,730,15,4.68,0
-13.31,422,14,0.84,0
23.11,140,95,3.44,0
-18.55,888,95,1.95,0
11.39,518,24,1.38,0
36.48,947,86,8.9,1
-19.39,414,25,1.44,0
22.64,755,64,2.66,0
-6.34,264,85,3.57,0
20.33,734,4,1.21,0
35.84,914,95,7.69,1
-17.65,48,8,0.42,0
-7.12,420,50,1.26,0
1.75,432,16,4.13,0
-14.31,663,20,3.28,0
4.58,715,8,4.59,0
36.72,990,95,6.07,1
-13.56,359,40,0.53,0
-3.62,657,20,3.91,0
0.16,770,99,4.34,0
35.23,964,59,4.55,0
-0.2,18,32,0.56,0
-5.96,978,98,4.17,0
24.63,741,98,3.92,0
15.55,623,34,4.55,0
32.3,464,5,4.94,0
29.14,702,98,3.28,0
18.15,190,62,2.65,0
-1.22,10,63,1.28,0
24.16,279,14,4.0,0
11.11,855,66,4.0,0
-6.96,841,63,0.07,0
33.55,39,61,4.1,0
-13.89,108,19,1.93,0
-19.68,516,53,3.65,0
-11.15,889,93,4.5,0
25.24,419,17,3.2,0
35.66,969,79,5.73,1
38.29,957,78,5.14,1
-8.45,908,8,3.67,0
34.18,980,83,1.97,0
1.78,851,95,3.32,0
-1.32,213,46,0.75,0
29.62,937,39,1.58,0
28.96,867,15,2.7,0
13.18,780,79,1.23,0
-18.16,309,7,2.04,0
36.22,716,37,2.71,0
-17.09,55,69,1.54,0
4.27,964,13,1.18,0
11.43,759,81,1.62,0
33.85,459,8,1.34,0
32.56,934,15,4.21,0
35.58,902,81,6.48,1
-8.57,832,10,2.5,0
35.05,259,78,1.61,0
13.6,414,98,2.65,0
19.11,214,26,3.54,0
28.95,215,0,4.5,0
2.3,133,77,2.61,0
2.0,582,53,1.09,0
32.07,324,85,0.16,0
-8.93,631,0,2.21,0
-16.96,805,67,1.11,0
39.65,915,98,8.89,1
-14.75,59,85,3.41,0
11.79,748,20,2.64,0
13.36,329,2,3.41,0
8.02,22,0,3.52,0
1.6,876,15,0.59,0
10.18,173,55,4.6,0
36.62,937,76,9.0,1
32.68,320,52,2.54,0
36.53,985,93,8.68,1
8.01,817,9,0.22,0
13.78,384,93,0.11,0
-6.09,388,61,3.5,0
17.66,112,57,4.72,0
37.97,956,76,8.89,1
24.15,925,34,0.46,0
37.58,253,71,2.44,0
-15.04,282,44,0.49,0
36.12,940,84,5.8,1
39.56,996,86,6.77,1
36.71,412,61,2.92,0
33.97,164,99,3.84,0
-5.98,602,37,0.16,0
35.02,967,26,3.05,0
-19.82,933,52,3.4,0
-3.54,910,49,4.38,0
5.98,180,31,0.53,0
1.16,670,4,2.91,0
4.51,285,5,1.66,0
24.94,819,0,3.51,0
36.44,139,56,0.99,0
36.78,379,86,2.27,0
7.43,657,58,4.12,0
13.13,299,56,4.74,0
30.45,93,39,1.33,0
-17.92,834,74,2.62,0
-7.87,574,40,2.35,0
-8.63,303,63,0.66,0
-9.55,233,55,0.74,0
-14.32,538,27,0.14,0
35.92,414,67,3.28,0
27.21,396,36,2.76,0
13.58,490,33,2.08,0
6.52,290,77,3.07,0
38.56,994,98,9.66,1
-5.21,625,73,1.52,0
27.4,378,75,0.0,0
6.52,826,57,0.48,0
11.04,63,6,1.83,0
-16.43,333,0,1.84,0
4.09,546,19,1.09,0
7.42,978,98,3.34,0
27.96,776,97,0.82,0
13.29,660,84,1.55,0
36.95,1000,88,7.56,1
35.12,918,86,9.85,1
35.7,973,79,6.55,1
-6.09,141,82,0.38,0
27.92,624,71,2.51,0
35.49,953,94,6.04,1
5.17,318,75,4.01,0
38.36,907,87,8.81,1
8.82,157,8,2.46,0
37.54,935,95,7.26,1
11.1,301,42,4.85,0
7.98,196,9,2.89,0
21.09,363,13,3.59,0
8.25,809,97,2.45,0
16.72,296,4,3.36,0
-5.19,167,51,3.94,0
-2.62,996,11,4.63,0
-6.31,144,40,1.54,0
32.8,187,32,1.51,0
30.73,417,52,1.29,0
38.1,305,18,0.42,0
1.98,170,20,4.93,0
20.47,120,1,4.19,0
28.0,617,21,3.86,0
-6.07,20,2,3.24,0
23.84,565,52,3.89,0
-12.52,208,97,0.81,0
-11.28,984,98,0.69,0
-18.36,547,6,4.15,0
-19.91,695,29,2.91,0
1.74,136,21,0.84,0
31.12,48,23,3.24,0
-14.6,322,34,2.88,0
38.64,957,97,6.43,1
27.07,745,2,1.06,0
34.81,658,85,2.92,0
25.02,117,77,1.9,0
17.58,738,89,0.42,0
23.24,947,92,4.1,0
-8.91,263,0,3.26,0
7.52,357,27,3.23,0
5.5,941,75,2.3,0
27.56,827,58,0.82,0
38.53,997,98,6.97,1
-15.61,45,7,1.8,0
32.96,619,21,2.17,0
39.43,981,93,5.12,1
0.17,436,97,4.7,0
21.49,810,42,1.94,0
7.37,859,20,3.52,0
17.49,188,82,3.64,0
14.05,366,67,0.23,0
27.25,571,67,4.43,0
-14.47,904,44,0.18,0
12.11,374,19,4.74,0
10.4,257,78,1.59,0
34.05,644,30,4.16,0
2.78,847,60,4.33,0
20.18,546,31,1.45,0
35.09,194,92,2.5,0
36.48,921,94,7.0,1
-4.09,987,17,1.42,0
9.48,1000,89,1.11,0
17.51,408,53,1.82,0
13.38,668,47,4.41,0
-7.92,185,2,4.04,0
19.72,377,44,4.15,0
-14.06,21,54,1.03,0
-4.73,260,44,4.94,0
-10.93,230,12,3.59,0
2.25,282,3,0.84,0
39.34,708,89,3.95,0
21.71,255,26,3.58,0
35.88,969,52,2.5,0
18.71,937,86,3.43,0
6.17,311,92,2.67,0
36.38,973,87,8.24,1
-0.26,892,41,1.38,0
19.21,902,82,0.5,0
17.47,973,6,3.69,0
17.89,518,92,3.48,0
6.2,898,96,3.23,0
18.72,45,75,0.65,0
37.95,902,91,9.74,1
16.48,519,45,2.41,0
0.42,918,37,4.8,0
0.72,59,38,4.14,0
36.47,940,78,6.64,1
-10.74,666,16,0.68,0
21.58,937,80,0.46,0
8.21,308,26,1.49,0
-13.62,143,30,3.19,0
3.53,775,33,1.06,0
5.72,640,89,3.62,0
30.58,276,12,4.53,0
-13.72,547,93,3.22,0
25.11,401,59,1.73,0
6.86,579,60,4.74,0
39.4,183,32,0.39,0
37.4,986,81,5.74,1
29.54,65,26,1.98,0
28.15,35,95,3.7,0
7.59,965,74,2.83,0
22.4,297,71,4.15,0
-2.63,135,19,3.04,0
39.98,325,15,2.58,0
31.23,785,76,3.5,0
1.94,318,42,1.65,0
6.25,645,65,2.76,0
35.72,905,82,5.0,1
32.48,723,13,3.99,0
7.67,316,30,2.6,0
-6.28,422,7,2.01,0
5.97,345,58,0.13,0
28.68,171,64,4.93,0
35.44,603,66,4.02,0
21.35,911,8,1.33,0
35.48,948,78,8.37,1
38.14,942,92,3.37,0
-0.02,460,20,1.29,0
29.7,860,47,2.14,0
37.86,926,86,7.06,1
34.46,708,69,2.47,0
36.22,338,39,0.42,0
2.15,427,29,2.43,0
-13.97,94,86,0.11,0
35.61,982,82,7.59,1
36.99,901,78,9.72,1
3.22,409,41,0.81,0
36.77,921,86,6.14,1
-9.49,799,50,3.63,0
22.35,610,12,0.56,0
37.17,987,76,7.15,1
13.78,596,47,1.7,0
17.32,830,0,4.24,0
38.14,912,15,2.38,0
10.89,355,43,4.08,0
25.72,684,4,3.55,0
15.88,242,46,0.49,0
7.64,439,72,2.21,0
27.09,225,93,3.48,0
13.16,180,44,3.57,0
34.41,415,44,0.97,0
39.07,994,91,8.45,1
1.62,418,19,2.23,0
35.7,981,98,5.42,1
-18.83,357,70,1.67,0
-13.67,879,79,1.43,0
-17.89,170,82,1.28,0
-0.04,590,14,2.54,0
38.35,31,0,3.92,0
21.27,685,97,3.03,0
-17.52,625,30,3.53,0
0.89,457,6,2.17,0
0.33,654,86,1.27,0
4.14,761,79,3.72,0
-19.31,134,8,2.96,0
-2.62,223,57,1.87,0
36.89,960,75,7.06,1
5.42,584,84,2.08,0
12.08,188,79,4.34,0
25.63,784,58,2.79,0
38.5,923,80,6.31,1
14.06,982,3,4.63,0
11.73,752,84,4.84,0
-17.85,113,43,0.29,0
0.92,488,6,1.85,0
38.28,971,91,7.25,1
27.47,687,5,2.26,0
36.77,78,33,3.78,0
-16.51,469,34,4.79,0
29.61,705,4,0.15,0
10.46,78,50,1.5,0
21.82,874,23,1.21,0
17.59,882,78,0.37,0
26.57,427,34,2.53,0
29.7,123,30,1.73,0
25.22,207,63,2.52,0
17.7,25,49,4.82,0
-12.32,424,29,0.51,0
35.97,958,89,5.31,1
-14.61,497,62,0.61,0
-1.57,713,91,0.79,0
25.92,255,0,1.48,0
-14.7,401,89,3.26,0
39.71,984,89,5.83,1
22.18,172,82,2.06,0
-17.27,700,8,1.03,0
7.22,405,62,4.41,0
0.74,424,91,2.1,0
26.8,559,91,0.23,0
1.69,338,33,3.45,0
22.16,74,50,1.85,0
39.42,929,96,9.89,1
19.86,487,47,2.46,0
12.2,227,13,0.61,0
34.05,762,18,1.11,0
20.45,347,84,3.38,0
35.89,911,81,6.26,1
3.65,898,9,3.89,0
-0.09,574,79,1.64,0
-0.93,315,61,3.07,0
35.23,952,90,8.05,1
8.27,427,39,0.61,0
13.95,687,11,0.95,0
5.56,791,76,1.06,0
34.62,629,30,0.1,0
33.49,333,49,4.16,0
15.26,527,28,0.89,0
37.04,907,98,9.45,1
-18.25,199,1,0.38,0
11.25,383,79,2.67,0
19.72,833,22,2.65,0
21.1,882,66,2.2,0
-10.62,274,81,0.76,0
-18.25,199,31,1.73,0
-0.18,733,15,4.87,0
35.08,102,34,0.35,0
32.85,792,77,3.25,0
30.7,559,81,1.0,0
17.29,905,27,0.76,0
35.68,445,53,1.43,0
6.67,237,53,3.75,0
23.13,695,10,4.16,0
1.67,917,68,0.21,0
34.83,133,36,4.7,0
-1.21,546,10,0.57,0
36.0,946,93,5.72,1
39.21,923,80,6.64,1
25.98,322,71,1.07,0
4.98,451,99,1.14,0
29.47,465,90,2.97,0
-7.42,694,38,4.83,0
36.75,987,75,8.47,1
21.48,117,45,1.12,0
-8.07,928,70,2.91,0
-4.02,997,79,2.73,0
28.73,919,62,4.72,0
33.76,839,83,0.61,0
-10.28,413,95,4.29,0
13.68,875,21,1.88,0
36.85,40,65,1.54,0
24.32,19,76,2.13,0
9.46,801,0,4.55,0
5.16,577,8,0.49,0
35.34,922,76,5.17,1
-7.99,859,24,2.93,0
-1.62,112,88,0.77,0
-10.58,399,68,1.54,0
14.21,28,38,3.8,0
27.24,608,39,2.79,0
-0.44,219,50,2.77,0
5.46,588,34,3.13,0
-14.9,470,22,1.79,0
4.45,32,12,3.85,0
-1.08,987,85,0.9,0
6.03,874,75,1.68,0
7.96,273,63,4.19,0
-2.98,561,92,4.06,0
39.31,117,35,3.26,0
35.91,959,79,6.64,1
-17.5,217,61,2.84,0
-1.52,224,13,0.29,0
-10.18,366,70,1.5,0
1.23,658,6,0.08,0
35.13,103,17,0.32,0
3.79,515,37,1.64,0
-8.79,274,3,1.7,0
38.77,915,80,9.23,1
38.2,901,98,9.56,1
37.3,923,82,5.9,1
20.82,47,3,2.5,0
-15.41,251,16,3.2,0
8.17,947,75,3.21,0
-14.7,801,34,0.92,0
39.83,944,100,6.75,1
-3.47,612,51,1.02,0
37.1,944,83,7.25,1
-0.95,210,29,0.94,1
25.34,95,55,2.2,0
35.98,23,69,1.2,0
24.06,368,89,4.65,0
38.65,996,76,9.3,1
-4.42,394,38,0.83,0
1.47,359,13,4.51,0
7.51,400,18,1.68,0
-13.0,816,4,1.45,0
-15.43,416,94,4.17,0
-7.18,666,18,2.94,0
39.45,931,77,8.46,1
37.41,46,9,2.37,0
7.37,751,12,0.68,0
-1.06,362,71,0.03,0
35.05,932,85,7.4,1
-11.62,494,26,2.98,0
-1.37,839,56,1.04,0
-9.92,106,57,1.23,0
29.61,889,91,3.94,0
-18.79,782,3,2.29,0
21.46,992,28,0.6,0
3.59,839,80,0.2,0
37.15,996,94,8.35,1
-2.72,918,87,4.44,0
30.55,406,78,0.97,0
18.68,684,28,0.38,0
37.88,927,82,9.21,1
26.85,109,47,4.28,0
32.19,88,57,3.58,0
-11.29,689,61,2.47,0
24.97,549,40,2.05,0
-1.27,73,39,4.36,0
38.63,375,81,3.0,0
0.65,634,27,2.34,0
37.18,913,92,5.89,1
14.2,526,100,3.37,0
25.74,444,87,2.6,0
-19.81,508,61,3.86,0
36.35,925,85,5.49,1
-11.65,692,23,0.47,0
16.02,440,50,3.64,0
10.4,287,5,1.44,0
35.88,952,89,7.16,1
22.76,339,70,1.24,0
-2.46,695,52,3.79,0
-11.81,728,36,0.71,0
32.9,534,15,0.3,0
14.93,459,27,0.78,0
22.23,12,1,0.84,0
-10.7,598,56,4.26,0
38.94,945,94,9.35,1
-11.98,855,62,0.11,0
33.42,700,8,0.99,0
12.15,243,49,3.49,0
-18.22,874,83,2.23,0
28.92,440,45,0.62,0
20.74,270,10,3.13,0
-10.12,229,96,3.22,0
39.73,904,89,9.65,1
26.72,318,65,2.05,0
26.65,402,5,4.7,0
33.22,150,81,1.28,0
20.41,773,67,4.22,0
-15.04,203,4,2.24,0
29.16,561,54,2.43,0
37.14,759,35,2.1,0
29.52,483,65,3.3,0
17.05,285,44,4.61,0
-11.17,35,11,1.72,0
32.73,370,73,1.47,0
10.24,912,13,0.16,0
-10.91,456,33,1.86,0
-7.78,339,64,3.64,0
38.98,978,88,6.07,1
30.77,130,16,1.08,0
35.63,486,68,1.47,0
-14.53,44,59,1.78,0
14.58,65,73,1.97,0
-7.45,837,82,4.65,0
18.46,770,2,2.78,0
-12.54,984,11,3.45,0
37.64,951,76,8.33,1
-11.19,546,92,1.34,0
36.52,624,11,3.78,0
19.81,69,96,1.81,0
35.61,912,99,7.22,1
15.05,758,16,4.31,0
36.49,978,95,6.99,1
3.15,599,100,3.5,0
23.31,417,79,1.2,0
37.02,950,75,6.35,1
4.1,137,29,4.73,0
13.4,642,37,2.83,0
36.5,680,45,0.55,0
-6.93,243,46,2.67,0
25.02,341,98,1.96,0
39.08,940,95,7.99,1
-4.64,949,43,2.8,0
-3.06,999,37,3.86,0
36.65,953,85,9.62,1
-4.46,926,65,1.64,0
34.68,964,93,0.92,0
37.82,433,39,3.08,0
-2.6,48,16,3.08,0
-16.54,880,96,4.9,0
36.41,974,97,8.95,1
36.66,958,92,7.02,1
37.65,928,78,5.74,1
23.89,919,58,0.26,0
20.98,968,73,3.61,0
39.86,370,27,3.25,0
27.71,931,18,3.32,0
-3.2,107,89,4.63,0
-12.2,653,26,1.54,0
34.71,974,6,3.18,0
30.25,548,96,3.16,0
-1.95,303,87,3.4,0
11.63,226,21,2.49,0
32.78,581,16,0.52,0
9.46,746,80,2.97,0
35.09,992,96,9.12,1
4.6,109,46,2.64,0
-8.39,354,69,0.56,0
11.7,116,56,3.31,0
37.2,554,98,2.79,0
21.32,498,2,4.57,0
-8.71,814,28,4.73,0
-12.13,615,47,2.86,0
22.45,746,65,2.54,0
25.73,86,13,2.44,0
11.24,355,30,1.58,0
-13.46,212,49,4.37,0
21.17,178,32,0.49,0
35.4,317,97,1.1,0
-8.2,652,52,2.49,0
0.6,204,28,3.74,0
17.6,40,37,1.94,0
32.4,432,99,0.19,0
-12.82,409,68,1.24,0
36.1,941,94,5.85,1
30.2,120,25,0.06,0
5.84,65,87,0.11,0
-2.29,696,56,3.89,0
-17.8,775,4,4.67,0
34.33,788,48,1.66,0
33.4,328,46,2.0,0
0.6,706,97,2.97,0
16.12,919,73,4.52,0
32.31,85,31,4.75,0
0.93,666,37,2.19,0
35.71,952,76,9.71,1
35.19,947,92,7.11,1
29.11,352,32,2.59,0
-0.89,418,94,1.01,0
1.36,432,7,3.26,0
25.61,255,75,3.93,0
22.62,692,11,0.56,0
23.84,759,14,0.7,0
1.68,755,62,2.07,0
37.63,849,83,1.43,0
